dog_id,dog_name,breed,age_years,weight_kg,height_cm,color,vaccinated,neutered,owner_city,owner_age,owner_income,diet_type,daily_walk_minutes,barks_per_day,vet_visits_per_year,last_vet_visit,adoption_date,favorite_toy,training_level,sensor_metric_1,sensor_metric_2,sensor_metric_3,sensor_metric_4,sensor_metric_5,sensor_metric_6,sensor_metric_7,sensor_metric_8,sensor_metric_9,sensor_metric_10,sensor_metric_11,sensor_metric_12,sensor_metric_13,sensor_metric_14,sensor_metric_15,sensor_metric_16,sensor_metric_17,sensor_metric_18,sensor_metric_19,sensor_metric_20,sensor_metric_21,sensor_metric_22,sensor_metric_23,sensor_metric_24,sensor_metric_25,sensor_metric_26,sensor_metric_27,sensor_metric_28,sensor_metric_29,sensor_metric_30
1568,Daisy,Golden Retriever,1.0,28.61kg,42.64,Golden,No,nan,Karachi,53,149281,Raw,107,46,13,not_a_date,,Rope,Advanced,37.78056133502727,3.0844845521920234,70.91101855428522,,77.04396196850361,79.2128869393641,36.82520030907359,46.058716665259624,64.03033010339942,49.10476000660305,37.887102989865056,,28.2951051372538,,,30.85585742833046,60.68775235648166,114.73535275668189,56.21192635044794,63.38265823505961,7.06,,error,error,,60.19,,,nan,nan
2050,nan,Poodle,-3.0,16.29,,White,nan,Yes,Tokyo,35,94422,Dry,57,75,1,06-23-2018,,Rope,Intermediate,66.42338759768145,0.5419608928249318,82.90538958259916,49.89717038483624,32.65141000835467,56.827575819873196,42.23863787357735,70.87859897344215,48.53612068433839,44.15697565302419,44.74223906000405,29.37480134522093,37.10360079109292,64.95479937476932,62.93493535348961,65.07826924928547,26.571659698996235,,51.885971365815784,64.12407415687258,7.06,missing,missing,33.4,46.26,,,error,,missing
3831,Bear,German Shepherd,1.0,36.2kg,32.89,Black,No,No,Lahore,36,74231,nan,51,195,1,11-10-2021,not_a_date,Bone,Advanced,40.67656070605709,43.09453022758933,57.5363622067589,32.91831044482249,65.80615111303861,95.40568465966398,,92.56040808564119,68.89111578950134,56.35621054745487,83.42688012710562,54.03258194572141,50.81177556790003,70.95171075216558,44.48047246120829,50.02872894582385,,,25.30829144412153,85.38937071246514,missing,nan,missing,error,missing,nan,error,nan,error,70.55
2170,Daisy,Bulldog,17.0,19.89,28.47,Brown,Yes,nan,nan,66,114500,Wet,70,120,5,07/09/2023,,,Intermediate,94.6359524950978,24.905575090715057,6.644034361972373,58.10376416685193,,73.97878171302503,,53.19177348411404,28.34983406739314,57.545485292079825,38.376557132556435,63.765898617355575,58.274210083191406,42.639726129505874,47.933262748863655,42.23973036388473,27.410296077597277,34.911020437949645,57.49746561343867,39.71958635592158,,49.83,,nan,error,error,40.42,error,error,nan
6019,Duke,Boxer,8.0,26.17,,Black,Yes,Yes,Paris,60,126818,Mixed,139,53,4,,not_a_date,Frisbee,None,27.24127702938757,26.42083566966153,44.72679196413453,,56.634243948060316,,,72.92237815176286,,,46.859047268860536,,40.36677578847976,,,68.47347195023147,19.719550916449577,,59.72051388944939,9.56862907012139,missing,,,,nan,,nan,,missing,nan
2457,Bailey,Labrador,15.0,,,Black,No,nan,New York,,63558,Unknown,117,,unknown,2017-12-06,15/07/2020,Ball,unknown,62.41877190638301,51.16721601351214,35.33052308323444,76.89289795120727,,58.06744964400789,,86.4441703970378,43.91594509573333,82.44584066593848,54.507981114826585,12.071265939307729,73.28107206854284,66.34450665761585,14.002970302650901,,80.14485124753428,,,51.558529226499815,nan,,82.12,nan,nan,nan,missing,error,nan,nan
5635,Luna,German Shepherd,,32.73,26.52,Black,nan,Yes,nan,23,132054,nan,135,261,6,06-24-2020,17/12/2019,Rope,unknown,32.066997690792235,36.89666915115109,33.17826771715445,,52.00123893984627,85.30702501399792,64.42024611461713,34.430602266216106,27.687706691232414,,30.447490441576544,,71.7442614034065,43.91655907545767,60.54460627681043,78.150038404436,47.3799991658437,,64.44653739881845,19.047224352328904,7.06,,nan,missing,nan,nan,40.42,,15.35,70.55
7984,Buddy,German Shepherd,12.0,unknown,unknown,White,nan,nan,Tokyo,64,90540,Mixed,120,76,6,2021-03-15,2019-09-10,Rope,Basic,40.51720904934262,,53.625679615678536,34.22240763487862,48.18665824315721,57.940090961107586,57.61887376351999,28.263391535607596,77.17132261385463,58.721694077925996,61.86683181060101,100.27714063446265,43.67215273811851,52.37303925298228,,42.98464041921219,47.911219608397424,27.15757171196582,47.50449638711226,51.64057622868894,error,49.83,,33.4,,60.19,missing,error,error,error
6077,Cooper,Beagle,7.0,42.32,,nan,nan,Yes,Karachi,30,136799,Wet,64,222,-2,05/02/2019,2021-12-15,Bone,unknown,14.021341541164695,20.648700999535436,,62.67859560872793,68.38142928406384,41.489956646350535,65.84238410057887,45.17183936373763,,77.70108631340071,,48.83155646457992,51.936643817532676,46.93045064503619,54.523658822318616,,43.26607972316491,62.080685355274404,,,,,,nan,error,nan,40.42,missing,,
7173,nan,Unknown,15.0,30.46,21.49,nan,nan,No,Toronto,29,111743,Raw,16,223,nan,10-15-2023,23/10/2019,nan,unknown,,22.587887822845353,,34.80696207530174,64.48464950139784,39.27368423972911,86.31922489881156,41.69716081063075,31.654725413050947,,54.12326388959014,,,78.60023679297433,52.090503332579026,52.06451540960615,51.86321518412893,14.871768511567097,67.83607202639118,,,missing,error,missing,nan,,40.42,error,15.35,nan
6719,Charlie,Beagle,19.0,28.7kg,unknown,Brown,nan,No,Dubai,40,24356,nan,52,97,13,,2016-03-21,Bone,Basic,32.61566987845008,39.444048538067754,,50.95225080527444,39.213380421508695,,38.46616988958384,,32.07044782513529,49.015086558888164,,38.46508400006392,33.32881186217317,83.54012640475356,53.08194192605281,59.497310087664175,,34.62740544342138,44.636698434959364,55.232561860397325,7.06,,,33.4,missing,nan,error,missing,,
2734,Milo,Mixed,17.0,unknown,,Golden,Yes,Yes,Tokyo,60,40453,Unknown,98,252,12,not_a_date,2022-09-30,Bone,Basic,,40.338958363992134,83.81100365919798,,53.31449208994324,40.449111005719786,46.70866893396647,41.310559547612904,22.145615858909625,20.124408118705126,36.32119189888734,86.32343334301244,,48.64247783097793,39.48136288720211,,63.09146290876499,,52.31635836708201,,,missing,missing,33.4,missing,error,missing,,15.35,error
5232,Toby,Boxer,0.0,,13.78,Mixed,nan,Yes,Toronto,45,137241,Unknown,66,138,10,2022-04-14,2022-11-09,Rope,Basic,95.7754781955328,45.302927805762145,46.51853509011632,38.69697170191147,16.795079337520356,47.669574020706555,,44.08685750889981,68.42137138097053,34.11777197834211,,23.35612061304833,45.05617040258041,,,31.319877945885285,84.91779996668882,45.875403826618445,,51.458321485552126,missing,missing,error,33.4,missing,nan,40.42,error,,missing
6807,,Bulldog,3.0,46.72,,nan,No,No,Dubai,20,62675,Dry,30,221,-1,08/11/2017,09/09/2022,nan,None,47.42068639830967,14.675789338886432,41.21383484228109,51.7739509939855,49.01459631853834,,,68.38258564273882,61.726255533291,,49.083097553551866,,34.40189920069817,52.667117291150035,73.51363344608544,50.91540115219727,74.65768985591177,28.705652713107156,50.816256339920514,,7.06,nan,missing,nan,46.26,,nan,missing,missing,nan
6902,Luna,Golden Retriever,5.0,,unknown,nan,Yes,Yes,Dubai,63,73954,Unknown,34,286,2,,2017-01-19,Bone,Intermediate,,35.89035259050023,,74.88550579746698,82.77450147286213,39.407082232569365,32.18931044200477,,60.367577871422476,30.502510889374037,26.36803864415937,,39.20498543197794,,38.618372408534285,,70.7910268120772,64.5439159414103,23.355076256741395,48.51764697080656,missing,missing,missing,,,nan,missing,nan,nan,missing
7419,Bailey,Pug,14.0,14.94,unknown,Mixed,No,nan,Toronto,30,106814,Unknown,194,many,-1,,26/09/2023,None,Basic,19.74921191572927,,93.3489196787406,28.233255717898395,21.893135177062753,5.527132316102168,54.44716909198898,28.988802559531017,56.24069828489998,78.25876849420803,64.26523794770223,23.082131633212594,,49.1790444658549,,85.41456219163423,62.15006245438403,54.43943406209857,,,error,error,,,error,missing,nan,error,nan,error
3985,,Husky,14.0,15.07kg,29.08,Black,Yes,nan,Berlin,72,55741,Mixed,61,21,4,03-22-2020,,,Advanced,52.3838861745346,62.95364136486776,,86.94026512313587,,71.15066463956808,63.14209985440559,49.972594125361574,53.876782884392085,46.6871846255506,4.145748584465991,57.67422467885651,62.99365973161299,18.15010988778277,2.513168509368093,41.85588464796291,69.16617436803044,44.313547074272144,42.43618477798345,42.58110159160217,,49.83,nan,33.4,46.26,missing,error,,15.35,nan
4297,,Labrador,21.0,33.59kg,43.75,Black,No,No,Tokyo,69,130624,Wet,26,229,12,2022-01-21,26/10/2020,None,Intermediate,,41.711502693729706,20.818863865762335,65.67661312906235,,53.043540448091726,49.085048284687936,,,29.420172199438362,39.18528837873837,64.32814814993593,,59.56300276787149,57.798498774330795,76.19437857506855,,53.960466609239894,,38.02266098670419,nan,,,,missing,error,40.42,error,error,missing
4706,Max,Beagle,12.0,36.22,9.28,nan,No,Yes,Lahore,84,80990,Raw,36,246,-1,07/02/2021,02/01/2022,nan,Intermediate,,,24.892632180120916,26.00473818280967,63.725929536691844,36.810246676361245,46.076683070036026,33.708959240449204,,,47.10683461590752,35.784847996978876,,54.75374942819735,33.50026660855711,50.52386130691011,47.47056005191379,39.61970515371027,77.76238768313075,37.08041088605346,,49.83,missing,33.4,missing,missing,missing,error,15.35,nan
7682,Daisy,Boxer,19.0,,44.02,White,No,nan,nan,69,24700,Mixed,142,235,6,,,Ball,nan,59.11660438388834,21.73759996561797,42.45919038571114,13.554932636452037,52.049191018446685,32.825992271684214,55.15828456610613,37.52179401836203,,60.30779856581791,60.53328488856347,62.058845364429835,109.55761777003605,,52.87865956761771,31.600321942231325,52.25237470066848,2.3682020256448624,78.38980681203098,,error,49.83,nan,33.4,nan,error,,error,nan,70.55
1279,,Beagle,14.0,15.63,12.18,nan,Yes,No,Berlin,81,99846,Mixed,89,178,3,02-25-2016,not_a_date,Frisbee,Intermediate,58.2831930977425,55.58236181149443,,,61.584453390637194,47.74728250810585,52.2775028021244,25.30585475286978,,12.198525963516758,47.056431471412075,50.909357909649906,31.768544159034807,,109.40690449131817,9.412320226195902,20.962263630770572,72.26259233701482,46.5356269164277,57.08331364010077,,missing,nan,error,46.26,missing,nan,error,error,
5293,Lucy,Beagle,-1.0,9.47kg,30.1kg,White,No,nan,Tokyo,21,121364,Raw,-8,203,12,2023-04-14,04/12/2021,Rope,None,35.89822474961181,31.207437887176056,44.32288135065519,43.43144776841098,81.65718634848045,,,61.201184818528404,,47.8784887993006,35.605661347923686,47.91194084446299,35.90608302544531,14.560519043023085,26.790471629475178,27.04571654408868,,32.0091102361008,50.71842290100212,65.94082792888581,7.06,error,nan,33.4,46.26,60.19,nan,,error,missing
4260,Lola,Poodle,15.0,45.63,15.58,Brown,nan,nan,New York,80,143722,nan,88,81,4,2016-08-02,2022-06-22,,Advanced,39.567685440623464,,60.281826465463034,63.44920674700181,59.602524194060194,41.332544192462706,43.44657883143624,,36.45587606102553,67.4834813840071,62.385759289478095,68.42003145669281,58.26389332301294,101.08012114165797,57.63226329494915,,61.555581823164445,101.93596899941369,69.86645645298866,,nan,nan,error,missing,error,60.19,,66.28,missing,70.55
1233,Lucy,Bulldog,18.0,34.68,31.21kg,Black,No,No,Tokyo,89,25375,Raw,7,56,11,16/04/2023,02-03-2024,Bone,Advanced,64.61711835921558,38.69225129921686,24.24982065396927,42.34024793106917,53.25592702478978,35.115626006508315,,,67.5636622103928,101.76501813336058,48.480611261688196,,80.79841092688669,54.8223542083039,34.15292060839727,18.746959197925918,26.11784596579,47.793353298655674,76.54878523338243,62.12884829262623,7.06,nan,,missing,46.26,,,,,70.55
5133,nan,Bulldog,-2.0,17.63,28.17,Black,Yes,Yes,Dubai,78,69685,Wet,84,19,1,08-02-2019,05-22-2022,Frisbee,Intermediate,69.26295242509629,,53.022050164212025,68.7543460788683,,45.21664985405114,50.28441080436502,,74.66768448645354,14.431608170584198,59.27817978080858,57.958341000510075,57.23238062091231,56.66474964159786,37.15933282704751,,53.35689322486787,66.6242147759591,37.02596033263348,68.7180171995732,7.06,,82.12,,missing,error,nan,66.28,missing,error
6484,,Beagle,5.0,,9.24,White,Yes,Yes,Berlin,21,54328,Mixed,90,95,9,,,None,Basic,24.181876570910713,55.383751782559195,96.57793746414805,30.502985266053198,26.07345842833241,21.52426277475317,55.76371658511165,,38.47753779807641,78.22021541396975,80.19113792648673,39.83907818960236,,71.4173184011881,14.34360128149612,27.63398963791042,,44.94168245188227,14.026813083966047,51.102538637025624,7.06,missing,missing,missing,46.26,error,,missing,15.35,70.55
7649,Daisy,Unknown,1.0,11.66,24.81,Black,Yes,nan,Toronto,44,68911,Raw,146,284,4,01-02-2023,2016-07-12,None,Intermediate,40.41359560425528,,58.37307172061222,,79.23657779140622,24.276837288481822,16.96354743076322,54.75493840284652,43.205267565971965,49.70352990888418,27.607196123891544,51.73968803034009,26.25045884263505,16.921134680879476,60.44039651690354,53.39557956523955,-1.203967386768781,53.94888126161044,42.17806951296902,,nan,nan,error,nan,nan,60.19,error,,nan,missing
1540,Milo,Poodle,17.0,,,,No,No,New York,32,81345,nan,199,122,unknown,,2022-08-10,Ball,Advanced,63.68935680380085,16.167683214152156,54.74434838382993,,47.822783419536066,96.28332407370715,42.07647162652021,,42.77513150145363,44.22048134931447,77.46463479071477,66.83555917083876,26.87727048499915,8.912751442490332,56.34624628153452,51.669070274059585,74.04477286538827,,,81.24456980413788,,49.83,error,33.4,,nan,error,missing,15.35,error
3652,Charlie,German Shepherd,-3.0,,,,No,No,Berlin,80,91543,nan,-12,128,11,not_a_date,16/06/2024,Rope,unknown,28.219950638844992,52.328747082951736,19.336443253800944,32.73087391476087,25.422926821035894,68.2913471993159,43.46592823358523,31.77105034036298,83.9475790353969,75.24284265888295,34.74364179872292,50.82676962749133,60.73962524965699,45.27042642412049,40.90915030443834,,39.119440095301236,78.80479966566554,37.22359838394236,,missing,,nan,,missing,nan,40.42,missing,,70.55
7698,Daisy,Labrador,12.0,44.0kg,12.39kg,Brown,Yes,nan,Paris,44,120759,Unknown,nan,289,6,,11-09-2020,Rope,None,74.06842024143948,,40.59244229149648,43.76362898928769,45.89806343740112,31.70251367224198,,69.61283335115701,,26.347994376214565,27.506189171986016,43.57457049620384,63.376941728422516,41.42272811524262,54.95873386983926,82.19785271001868,81.8314139742604,40.23738986120294,22.41577789286207,84.58049246717673,,missing,missing,,46.26,missing,nan,nan,missing,
5408,Luna,Boxer,-1.0,40.32kg,39.85,,nan,No,nan,41,88375,Unknown,68,19,6,,30/09/2016,None,Intermediate,,24.787348304022064,,53.95548386769372,77.8791243690887,45.376804611558235,51.577186526330784,81.44672636428895,56.89111377983682,14.290051173689662,,33.79822015120976,,,32.300472113304636,26.026992288119715,11.754806872915402,34.34242145396947,50.36191712731011,19.976221412368997,missing,nan,nan,,nan,missing,nan,missing,error,missing
3553,Toby,German Shepherd,20.0,,44.52,Mixed,Yes,Yes,New York,72,66717,Wet,158,103,-1,,30/09/2017,Rope,unknown,33.01412262988742,31.167898074500428,22.422536089840225,39.151898350195374,40.10550795999397,48.829380865467414,67.85777232014897,35.29850990018422,,26.89698421762494,47.50680438531469,60.49641998969045,52.59390247023793,80.5977613513988,62.56534333595572,46.62224274841286,,58.31265980150842,70.4130849153596,58.845840189749254,nan,nan,nan,missing,error,missing,error,,missing,error
5396,Buddy,Unknown,10.0,32.01,unknown,nan,No,Yes,London,47,77310,Mixed,157,204,-2,27/12/2021,2021-12-01,Rope,Basic,58.399641226998654,49.538486669195855,51.588145334749356,,62.0967484213368,37.57375438601588,,47.522856509154906,73.33037784946688,25.775338131383826,43.06196638515762,66.96502400689414,51.71734184889406,56.588858502428465,50.7422502291524,70.32690457944297,30.04237945015572,45.007944289894574,46.53720457506809,73.69573362963942,7.06,error,nan,,error,missing,40.42,nan,15.35,nan
1462,Rocky,Mixed,5.0,45.25,30.83,Golden,Yes,nan,nan,48,49457,Raw,126,1,14,11-22-2022,27/12/2024,nan,Advanced,4.528357663247036,,39.720264376226545,,52.845762603448975,50.15044706661009,36.72984272762166,32.48045230776265,45.631680014680896,27.274773990956923,59.319755481323725,39.256079915770826,53.77330290676876,19.18296547935093,41.51740009178537,40.04086277674153,36.307902557721576,65.82392562927402,37.65697519733587,64.38846733116367,missing,error,error,missing,error,nan,nan,error,,missing
2150,Bella,Labrador,10.0,19.55,14.52,nan,No,No,London,29,72684,Unknown,111,190,8,2016-12-04,21/11/2019,Frisbee,Intermediate,39.13452881274367,45.035442576341204,65.51495588021915,55.15760988542053,47.92737846514971,56.27316155727774,38.606137241668876,40.48159209054449,36.678912423747505,,30.173680363120262,36.9696188881019,11.728208329708103,69.75068584042741,46.27538330790485,26.8997749208537,93.06897567439691,40.701494766348,6.698050773502537,42.88535805397791,,,nan,33.4,46.26,nan,missing,,missing,70.55
4562,nan,Unknown,5.0,10.93,44.91,Golden,No,Yes,Karachi,unknown,59378,Mixed,61,45,14,2024-05-21,06-10-2016,nan,unknown,49.37449904062348,,,62.040779188024935,61.249624051425414,39.69801571600194,21.3891389888241,,72.48096655370715,41.13038746736341,45.3966470744874,45.542888315200535,59.627853913106264,84.51968365065721,51.807532332239475,,59.5022885612553,46.83989391098491,74.77822021645493,,7.06,missing,nan,nan,missing,,nan,,,missing
3432,Toby,German Shepherd,6.0,,12.09kg,Mixed,No,nan,Tokyo,62,35981,Raw,17,243,12,not_a_date,not_a_date,None,unknown,,60.36826577381257,58.63272264960656,46.47947719171376,68.07293617737457,37.156078190660736,37.26642770440735,61.170259461020564,51.65605063132542,48.57015888295621,46.25749975305422,,64.93617070325779,64.70350961567796,80.03670444496692,62.98264794622006,,3.2578954417836954,,,error,,82.12,missing,46.26,60.19,40.42,,,70.55
2799,Lucy,Unknown,16.0,23.19,,White,No,nan,Karachi,nan,67434,Raw,2,271,3,15/07/2021,02-18-2025,nan,Intermediate,,39.76315826343617,65.9740595473395,92.57336872279402,25.08966320939316,37.47921904668776,42.95621546428714,,88.17517667498637,97.04662083959721,42.27318909327106,38.99823127224941,50.27799703099741,29.646243057385778,55.81380785089199,35.55765234106083,58.61263089924173,23.435477807956786,26.59439544265078,,,nan,error,nan,,missing,missing,error,15.35,missing
3935,Daisy,German Shepherd,12.0,35.11,13.93kg,,nan,nan,Toronto,57,27481,Dry,175,167,13,2020-06-13,2017-01-16,Ball,Intermediate,67.90821677726875,45.42277087544843,44.644707492165786,8.720699935300871,65.1221426569726,,81.4427452228085,38.222958943557785,45.42656034011493,49.05924458356143,42.75986920123382,74.43765126451073,66.97965694743588,49.61172159392159,,74.6090511639891,25.345669528933964,58.47257475778313,35.25908231828095,55.617606260143624,7.06,error,82.12,33.4,nan,error,,,nan,error
6767,Bella,German Shepherd,15.0,47.32,31.28,,Yes,Yes,Karachi,66,111477,nan,58,37,unknown,,01/01/2018,,nan,37.29250854294886,55.48864388783306,36.72756038120127,89.75145649647698,,56.62367278591529,38.447184814086945,57.96053646480157,64.29110045936456,30.837803474518836,69.5961393334419,76.88885681586083,,62.60874189864559,77.2231204687786,23.909700248170047,57.913564840636745,24.546059981681488,75.88534561968866,114.98374273092409,missing,error,missing,nan,46.26,,,nan,,
3124,Bailey,Golden Retriever,,unknown,,White,Yes,nan,Lahore,85,124000,Raw,22,54,14,07-22-2019,07-03-2016,None,unknown,48.48283999076325,,20.690679643613198,49.62487845578958,67.00665140629411,,68.09063365045584,37.32053746824833,25.47683709591507,32.29688634902574,,49.857576132534945,3.2827908192277633,48.49783664329148,,48.30458180082491,-10.030665541086243,34.61319571416399,82.13878017557528,63.282983006173446,nan,nan,missing,nan,,nan,,error,15.35,70.55
